id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
20886026,Entire Home  - Quiet - Keypad - No cleaning fees!,105865103,Shatta,,Clayton,39.76337,-104.95445,Entire home/apt,160,2,51,2022-11-22,0.79,1,45,6,2018-BFN-0006753
20009659,Wash Park Dream Home,142037301,Brooke,,Washington Park,39.69308,-104.95995,Private room,80,5,57,2022-10-01,0.88,1,87,8,2019-BFN-0000428
20022219,Queen Irene's B&B  (Upper Level) (Secured Parking),139737649,Juan,,Washington Park West,39.70694,-104.98521,Private room,125,2,32,2022-10-13,0.49,2,175,7,2020-BFN-0002632
18137155,Aunt El's Haven,125026092,Eloise,,Clayton,39.76383,-104.95186,Entire home/apt,75,2,179,2022-12-10,2.58,1,161,29,2020-BFN-0000215
18141307,2Bed/3Bath near RiNo & Downtown,117130827,Alex,,Whittier,39.76125,-104.96843,Entire home/apt,250,3,13,2022-09-04,0.20,2,0,2,2018-BFN-0006846
20904798,Luxury RiNo Townhome- with Chauffeur & Chef,20443428,Salil,,Five Points,39.76389,-104.97647,Entire home/apt,443,2,206,2022-12-27,3.28,1,311,42,2019-BFN-0008527
18179045,Eclectic Platt Park ~1 mile to DU & Hospitals,4639745,Nancy & Andre,,Platt Park,39.68888,-104.98242,Private room,80,3,137,2022-12-26,2.11,1,306,29,2019-BFN-0006951
20027486,"Beautiful suite,  private patio & entry, Denver",71512884,Michelle,,South Park Hill,39.74157,-104.90628,Entire home/apt,57,2,232,2022-12-26,3.61,1,251,61,2017-BFN-0005481
20956686,Sunny Bungalow with Private Hot Tub Near Downtown,28420396,Mark,,City Park,39.7423,-104.94234,Entire home/apt,130,29,54,2022-10-08,0.85,2,0,6,2017-BFN-0006766
20996662,Capitol Hill Loft - Walking distance to EVERYTHING,151149715,Cameron,,North Capitol Hill,39.7423,-104.97677,Entire home/apt,116,2,329,2022-11-07,5.15,1,88,71,2017-BFN-0008632
20057107,Rent the whole nest,269892,Maura,,Baker,39.71812,-104.99547,Entire home/apt,215,3,5,2018-01-30,0.08,3,108,0,2017-BFN-0008931
18222702,Beautiful Remodeled Victorian,33445605,Carolyn,,West Highland,39.76106,-105.03389,Entire home/apt,275,29,65,2021-10-30,0.95,1,273,0,2017-BFN-0001577
18227614,Modern Baker Victorian with HOT TUB!,125573433,Julia,,Baker,39.71796,-104.99575,Entire home/apt,199,30,49,2022-09-26,0.72,1,213,4,2017-BFN-0003152
21011356,Spacious Home in Highlands / Sunnyside!,103278918,Elena,,Sunnyside,39.775,-105.01204,Entire home/apt,130,1,261,2022-11-27,4.14,1,84,45,2018-BFN-0006861
18238680,5 min from Coors Field includes VIP Parking!,8011160,Lyn,,Highland,39.76166,-105.01069,Entire home/apt,571,29,41,2021-09-06,0.59,1,180,0,2021-BFN-0001270
20073676,4 Bed/3 Bath w/2 Car Garge,142230225,Cody & Kyomi,,University Park,39.68354,-104.95297,Entire home/apt,293,30,18,2018-06-04,0.28,1,167,0,2017-BFN-0005573
20076567,Private bedroom available for monthly rent,531267,Shelley,,University Hills,39.6566,-104.92868,Private room,35,30,11,2022-11-10,0.19,2,353,1,
21027425,"Spacious, Comfortable Bungalow near Sloan's Lake!",151442685,Ashley,,West Colfax,39.73891,-105.03701,Entire home/apt,116,1,345,2022-12-19,5.42,1,32,83,2017-BFN-0007679
20130134,Queen Irene's B & B (Lower Suite)(Secured Parking),139737649,Juan,,Washington Park West,39.70621,-104.98501,Private room,125,2,65,2022-10-23,0.98,2,361,12,2020-BFN-0002632
20136580,Furnished private living quarters near downtown!,40552938,Jennifer,,North Park Hill,39.75705,-104.929,Private room,55,30,5,2022-07-07,0.14,1,168,1,
18306843,Explore Artsy RiNo from a Soothing Private Entry Suite,23678670,Tony,,Five Points,39.76664,-104.97453,Entire home/apt,116,2,326,2022-12-18,4.83,1,78,42,2018-BFN-0007210
21028558,Lovely Spacious Home - Univ Park/Central Denver,151451820,Michele And Czeslaw,,University Park,39.67505,-104.94162,Entire home/apt,232,3,178,2022-11-26,2.79,1,338,22,2017-BFN-0007660
20163628,"Modern, Spacious Home with Victorian Charm",24517598,Alex,,West Highland,39.76321,-105.03722,Entire home/apt,229,1,318,2022-12-25,4.83,2,163,84,2019-BFN-0010344
21029294,Private 1B/1B in Very Walkable LoHi Neighborhood,43001445,David,,Highland,39.76138,-105.01527,Private room,96,2,178,2022-11-04,2.81,3,33,35,2018-BFN-0008425
20169840,Beautiful Denver Historic Haunt,7524900,Jessica,,Capitol Hill,39.73575,-104.9818,Entire home/apt,286,30,21,2020-01-31,0.32,1,0,0,
20185767,Luxury Loft on 16th st mall,2790624,J,,CBD,39.74452,-104.99377,Entire home/apt,350,30,23,2022-02-28,0.36,1,263,2,
18327654,Quaint Denver Apartment Less than 1 Mi to Downtown,121718072,Evolve,,Lincoln Park,39.72894,-104.9937,Entire home/apt,147,29,2,2021-02-22,0.03,85,349,0,2017-BFN-0001292
21030308,Beautiful Townhouse in Gorgeous Neighborhood,109534927,Katherine,,Highland,39.76273,-105.0224,Entire home/apt,85,30,63,2021-12-20,0.99,10,28,0,N/A
18331882,Expansive Remodeled Basement Apartment in Capitol Hill,9859688,David,,Capitol Hill,39.73342,-104.97683,Entire home/apt,166,1,388,2022-11-28,5.96,1,260,86,2017-BFN-0007658
18361467,Modern Row Home w/rooftop in the heart of Downtown,20657253,Chris,,Five Points,39.75807,-104.97507,Entire home/apt,260,1,252,2022-10-30,3.65,1,81,28,2020-BFN-0002309
18409562,Beautiful SLOHI Bungalow Close to Mile High!,5882721,Steve,,Sloan Lake,39.74954,-105.02949,Entire home/apt,150,29,11,2022-12-01,0.16,1,62,2,2017-BFN-0003107
21069616,❤2BRPenthouse⚡Free Pking⚡Union Station⚡CoorsField❤,139727711,Vince,,Union Station,39.75618,-104.99914,Entire home/apt,200,30,254,2021-11-15,3.99,2,0,0,
20211505,Downtown Views From Fashionable North Lohi Home,21899708,Leon,,Sunnyside,39.77662,-105.01914,Entire home/apt,197,1,324,2022-12-18,4.98,1,216,73,2018-BFN-0002516
21080559,"One Night Minimum, City/Mtns Cozy Garden Level Apt",113264940,Brad,,Platt Park,39.68803,-104.97626,Entire home/apt,74,1,657,2022-12-10,10.46,1,173,109,2019-BFN-0003121
20213812,"2 bedroom, 2 bathroom house near Wash Park",10900007,Joseph,,Cory - Merrill,39.69448,-104.95917,Entire home/apt,210,3,12,2022-12-27,0.18,1,0,4,2021-BFN-0006056
18410407,5BR Home! Between Downtown & TechCenter!!,127561105,Chase,,University,39.67145,-104.96486,Entire home/apt,214,29,139,2022-10-01,2.03,1,364,2,2017-BFN-0002919
21097394,"Beautiful Private Carriage House, Heart of Denver",77149120,Sue & Joe,,Whittier,39.75134,-104.96118,Entire home/apt,249,3,63,2022-12-04,0.99,3,229,21,2020-BFN-0000945
18501266,The Kaleidoscope House,86155912,Channan,,Highland,39.76154,-105.01573,Private room,91,1,341,2022-12-23,4.95,1,137,28,2017-BFN-0001132
20215458,420 friendly unit - City Park West,9691307,Gretchen & Jim,,Whittier,39.75147,-104.96365,Entire home/apt,89,1,169,2022-11-22,2.63,12,358,41,2021-BFN-0006184
20227444,Charming North Denver Home with all the Amenities!,144123521,VenandMegan,,West Highland,39.76246,-105.04655,Entire home/apt,92,2,165,2022-10-30,2.53,1,56,21,2017-BFN-0005850
21110108,Unit #1 Modern & Cozy on Logan St. in W. Wash Park,152232731,Ray,,Speer,39.71271,-104.98245,Entire home/apt,105,30,31,2022-11-03,0.49,2,365,4,2017-BFN-0008878
20248046,Charming & Modern Highlands Carriage House,11293995,Lucia,,Berkeley,39.77062,-105.03613,Entire home/apt,97,30,256,2022-12-03,4.03,1,306,19,2020-BFN-0000026
21112509,"Live Urban Love Art, Capitol Hill",8092882,Rebekah.,,Capitol Hill,39.73808,-104.9767,Private room,55,29,82,2022-09-03,1.31,1,268,3,2017-BFN-0008070
20279733,Tennyson St Guesthouse with private patio,73253492,Peter,,Regis,39.7889,-105.04253,Entire home/apt,109,4,92,2022-12-27,1.40,1,177,11,2017-BFN-0005549
21125445,Palatial Condo 100 yards from Coors Field,15284278,David,,Union Station,39.75377,-104.99451,Entire home/apt,214,30,205,2022-09-08,3.21,6,17,2,2017-BFN-0005833
21138541,S Park Hill Apt Walking Distance to City Park!,121718072,Evolve,,South Park Hill,39.7484,-104.91731,Entire home/apt,111,2,2,2019-08-10,0.05,85,0,0,2020-BFN-0001006
21138594,Private Apartment w/ Easy Access to Everything!,10967727,Liz,,Athmar Park,39.69819,-105.0025,Entire home/apt,73,3,95,2022-10-04,1.82,1,80,14,2018-BFN-0006450
20328119,#1 - 420 friendly outdoors - City Park West,9691307,Gretchen & Jim,,City Park West,39.743,-104.96068,Private room,61,1,186,2022-12-09,3.06,12,333,47,2021-BFN-0002519
18501879,Bungalow off Pearl Street,25664155,Kara,,Platt Park,39.68639,-104.9817,Entire home/apt,75,1,194,2022-12-04,2.90,1,294,24,2017-BFN-0001830
21139957,The Shaker - Huge Luxury Loft with City Views!,98259634,Denver Skyline,,CBD,39.74131,-104.99274,Entire home/apt,349,2,100,2022-10-23,1.57,5,338,8,2021-BFN-0009769
21140507,"Bright and Relaxing - DEN, DTC & DIA",3666717,Shawna,,Hampden South,39.63847,-104.89963,Entire home/apt,99,30,18,2022-10-15,0.29,1,216,4,
21151336,Admire the Eclectic Aesthetic at a Historic City Sanctuary,151512284,Hanna,,Cheesman Park,39.73947,-104.96051,Entire home/apt,101,1,488,2022-12-08,7.69,1,84,80,2017-BFN-0007429
18509437,Capital Hill Condo in the heart of Denver,125073653,Paul,,Capitol Hill,39.73241,-104.97677,Entire home/apt,61,29,164,2022-11-30,2.42,1,333,4,2017-BFN-0004891
18582812,Courtyard Condo in Curtis Park,910454,Mark,,Five Points,39.75961,-104.97736,Entire home/apt,80,60,426,2022-12-12,6.19,6,122,2,2019-BFN-0001613
18596199,Tranquil Urban Retreat in Congress Park,1662649,Liz & Yosef,,Congress Park,39.73386,-104.94601,Entire home/apt,149,2,222,2022-12-05,3.24,1,179,34,2019-BFN-0007635
20331352,Relax and enjoy new Jefferson park Modern Townhome,36400258,Josh,,Jefferson Park,39.75016,-105.02262,Entire home/apt,432,2,43,2022-06-20,0.66,1,19,1,2019-BFN-0009815
20421638,1 Bedroom with Mountain Views at Brooks Tower,24157036,Angela,,CBD,39.74555,-104.99741,Entire home/apt,143,30,9,2022-06-05,0.14,28,364,1,
20425997,"Executive Suite, central location 1bd/1ba + patio",39659935,Imad,,Washington Virginia Vale,39.69766,-104.92707,Entire home/apt,85,30,82,2022-09-30,1.27,1,128,4,2017-BFN-0006371
21165225,Spacious and Cozy Walk out basement Apt.,150797741,Aweke,,Gateway - Green Valley Ranch,39.78369,-104.74925,Entire home/apt,85,29,59,2022-11-30,0.93,1,364,6,2017-BFN-0007732
20452014,5 star location - City view stay w/ rooftop patio,49424751,Dustin,,West Colfax,39.74539,-105.02878,Entire home/apt,196,29,29,2022-10-09,0.44,1,179,17,2021-BFN-0002804
20454251,27TH FLOOR - 1 BEDROOM SPIRE,24157036,Angela,,CBD,39.746,-104.99525,Entire home/apt,200,30,0,,,28,0,0,
18601412,Mid-Century Modern Room - Minutes to Cherry Creek,128719977,Susan,,Virginia Village,39.6895,-104.92569,Private room,89,2,110,2022-10-28,1.62,1,156,34,2017-BFN-0004237
18611090,Beautiful Downtown Denver Home,97820,Brooke,,Whittier,39.76124,-104.97159,Entire home/apt,118,29,26,2021-04-21,0.39,1,81,0,2020-BFN-0005341
21177846,Sunny & Secluded Artist Studio Outside Downtown,54868205,Stephanie,,Whittier,39.7572,-104.97161,Entire home/apt,95,29,153,2022-10-18,2.41,1,178,25,2017-BFN-0007702
18735107,Modern Townhome - PT Roommate - Private Room (1),20704706,Meg,,West Colfax,39.74475,-105.03181,Private room,132,30,5,2021-06-22,0.08,4,333,0,2021-BFN-0001576
21189932,The Railroad Overall Laundry Building,85020154,Cassandra (Sam),,Cole,39.77013,-104.96763,Entire home/apt,151,2,448,2022-12-20,7.04,1,23,93,2019-BFN-0002060
18736259,Private Basement Suite - the Heart of Central Park,36901141,Jamie,,Stapleton,39.75355,-104.8847,Private room,89,29,131,2022-11-29,1.93,1,177,20,2021-BFN-0008898
20459850,Brand-New Luxury Modern Condo near DT Denver,82391539,Jay,,Chaffee Park,39.79156,-105.02471,Entire home/apt,150,7,14,2022-11-13,2.47,1,341,14,2022-BFN-0007268
21205774,Dream Stay II Denvers Best Neighborhood,24149592,Jacob,,Berkeley,39.77069,-105.04182,Entire home/apt,93,2,86,2022-12-16,1.43,2,65,45,2021-BFN-0000445
20518557,Modern & Spacious West Highlands Home,2903727,Meghan,,West Highland,39.76356,-105.04741,Entire home/apt,226,2,118,2022-12-11,1.81,1,198,39,2019-BFN-0006053
20537548,Modern Denver Home with Easy Mountain Access!!,18741192,Kelli,,Villa Park,39.72753,-105.03694,Entire home/apt,360,4,37,2022-04-04,0.57,1,27,3,2018-BFN-0009332
20540209,Oasis in the City-5 mins 2 downtown 420 GLBT Chill,146663005,Leasha “Lisha”,,Sunnyside,39.77257,-105.01855,Private room,146,29,92,2020-08-18,1.48,1,0,0,2017-BFN-0006717
18753893,De La Sol—Eco-Friendly Home in Lower Highland,22887767,Paige,,Highland,39.76429,-105.00783,Entire home/apt,768,2,214,2022-12-30,3.15,1,20,39,2021-BFN-0005782
18775585,Sparkling Carriage House near Downtown and Rino,25607097,Steve,,Whittier,39.75958,-104.9617,Entire home/apt,145,2,407,2022-12-18,5.97,1,164,58,2018-BFN-0006084
18805144,FARMHOUSE 1 min to SOBO dining bars entertainment,130911588,The Home Store,,Baker,39.713734,-104.992157,Entire home/apt,74,30,136,2022-11-04,2.00,3,299,4,
18809898,Downtown Denver condo with the best views in town.,35343841,Silver,,CBD,39.7473,-104.9956,Entire home/apt,64,30,22,2022-11-11,0.33,1,47,6,NOT A SHORT TERM RENTAL
18810636,Modern Airy Sloan's Lake Townhome (2BR/1.5BA),20704706,Meg,,West Colfax,39.74616,-105.0323,Entire home/apt,382,30,28,2021-12-13,0.57,4,333,0,2021-BFN-0001576
21216507,Downtown Denver Furnished Condo,1664538,John,,CBD,39.74418,-104.99463,Entire home/apt,100,30,0,,,2,88,0,
18810675,Centrally located denver house!,28765055,Ashley,,Jefferson Park,39.75217,-105.02464,Entire home/apt,350,29,5,2017-09-04,0.07,1,0,0,
20571137,Charming Historic Condo - Downtown Views & Office!,29414054,Sally,,Capitol Hill,39.73836,-104.98029,Entire home/apt,123,4,6,2022-12-12,0.09,1,4,1,2016-BFN-0008241
21241714,Comfortable apartment 3,65787978,Luis,,Ruby Hill,39.68463,-105.02381,Private room,30,30,89,2022-12-01,1.42,3,141,4,2019-BFN-0002120
18810738,Denver/DTC Executive Corp Long Term Stay,37050956,Nancy,,Hampden South,39.63786,-104.90148,Entire home/apt,81,29,5,2022-03-07,0.08,1,365,1,
21241977,Nice Private bedroom 2,65787978,Luis,,Ruby Hill,39.68627,-105.02496,Private room,34,5,98,2022-12-21,1.56,3,138,18,2019-BFN-0002120
21281617,Modern Sunny Loft-Style Condo in Cherry Creek!,10917089,Jeffrey,,Cherry Creek,39.71318,-104.94198,Entire home/apt,75,30,14,2022-08-16,0.23,4,163,2,
21307722,"CLEAN & BRIGHT in the heart of Highlands, Denver",8010731,Dakota,,Highland,39.76452,-105.02148,Entire home/apt,175,30,64,2022-10-24,1.01,1,251,3,FEIN-82-2103196
21321438,Central Park (Stapleton) - One Bedroom Townhouse,32075234,Angel,,Stapleton,39.7592,-104.86513,Entire home/apt,100,2,220,2022-12-25,3.48,1,92,39,2018-BFN-0005510
18811589,"Denver, Berkeley, Regis Area, Private Studio Suite",130971585,Marlene,,Regis,39.79022,-105.04165,Entire home/apt,67,2,324,2022-12-27,4.79,1,149,54,2019-BFN-0004721
18891531,★  Historic Hideaway in Walkable Prime Location ★,110340380,Chandra And Dave,,West Highland,39.758755,-105.030457,Entire home/apt,96,1,524,2022-12-12,7.73,1,76,103,2021-BFN-0006837
18892011,Inspiration Pt Guesthouse with Private Patio,201860039,Anjelique,,Regis,39.7876,-105.0536,Entire home/apt,85,2,363,2022-12-16,5.37,1,61,59,2019-BFN-0000589
18934488,Stroll Capitol Hill from a Cozy Foursquare Home,2086212,Will & Todd,,Capitol Hill,39.73696,-104.97826,Entire home/apt,112,2,300,2022-12-18,5.26,1,148,73,2018-BFN-0001610
20599123,"Cozy Condo, fireplace, free parking",147199978,Ryan,,Hale,39.73397,-104.93868,Entire home/apt,63,2,54,2022-02-28,0.84,1,11,1,2021-BFN-0010436
20623366,Beautiful Victorian Oasis just steps from 32nd.,9921222,Courtney,,West Highland,39.76191,-105.03524,Entire home/apt,120,29,77,2022-11-09,1.21,2,114,22,2019-BFN-0009986
21327733,Bright One Bedroom One Bath Condo,61259890,David,,Hale,39.73337,-104.92982,Entire home/apt,85,29,19,2021-11-01,0.31,2,0,0,2021-BFN-0000352
21328844,The Happy Home - Highlands 4Br4Ba Amazing Location,110653686,Jason,,Berkeley,39.77245,-105.03371,Entire home/apt,115,29,97,2022-09-22,1.96,1,166,1,BFN-0010266
18950106,"Art District Charm, Walk to Downtown",101625007,Gladys,,Lincoln Park,39.73375,-104.99955,Entire home/apt,125,29,266,2022-07-04,3.94,1,89,3,2018-BFN-0009341
21343580,"Cozy garden level, great location!",46995718,Zana,,University,39.68334,-104.97223,Entire home/apt,100,3,152,2022-10-25,2.40,1,0,4,2021-BFN-0010472
18961512,Art Loft in RiNo Art District,910454,Mark,,Five Points,39.75911,-104.9776,Entire home/apt,63,30,225,2022-04-30,3.32,6,245,1,(30+ bookings only) NO STR
19047815,"Private living room, bathroom, kitchen & bedroom.",24626790,Ryan,,Regis,39.78672,-105.06212,Entire home/apt,75,3,114,2022-12-06,1.68,1,79,15,
19053449,1880s RowHouse Steps To Downtown 420 Friendly,12740723,Roger,,Five Points,39.74877,-104.98275,Entire home/apt,196,2,225,2022-12-27,3.36,3,59,45,2021-BFN-0002402
20624536,"""Blue Ox"" Charming 2 Bedroom Triplex - S Broadway",61177011,Kerrie,,Speer,39.71571,-104.98651,Entire home/apt,144,2,350,2022-12-27,5.48,1,62,93,2017-BFN-0007397
20652963,Suite Tennyson at Sloan's Lake,4336857,Ryan,,Sloan Lake,39.75547,-105.04476,Entire home/apt,75,2,291,2022-12-19,4.50,1,67,76,2019-BFN-0008756
20680124,2 BD 2 BA Loft - Platte / Wash Park - Exec / Corp,141871359,Anthony,,Platt Park,39.69118,-104.97929,Entire home/apt,89,30,24,2021-04-10,0.37,1,0,0,
20680884,Great Apt. with a View of Downtown Denver,30365267,Kaitlin,,Capitol Hill,39.73425,-104.98022,Entire home/apt,120,1,88,2020-03-15,1.45,1,0,0,2017-BFN-0009145
20690944,Capital Hill Condo - Top Floor - Great location,6980429,Eileen,,Capitol Hill,39.72857,-104.98239,Entire home/apt,50,29,116,2022-11-19,1.82,1,225,5,
21377389,Quiet Getaway ★ Master Suite ★ Sleeps 7+,443728609,Lindsay,,North Park Hill,39.75273,-104.92513,Entire home/apt,247,3,24,2022-12-18,0.38,1,159,12,2022-BFN-0006791
20695085,Basement bungalow in Central Park. Park&Pool&Barre,90253862,Megan,,Stapleton,39.76599,-104.8807,Entire home/apt,142,3,80,2022-10-19,1.82,1,209,17,2021-BFN-0007820
20712499,central Denver  -  private bath - great patio,5225646,Christopher,,Virginia Village,39.685471,-104.935753,Private room,44,1,107,2022-12-06,1.65,4,105,23,2017-BFN-0006067
20715678,Central Denver - Clean & Comfy House,5225646,Christopher,,Virginia Village,39.685471,-104.935753,Entire home/apt,138,1,70,2022-11-25,1.09,4,149,7,2017-BFN-0006067
20730936,Romantic Period House Close to Hip Galleries and Brew Pubs,7656786,Julia,,Five Points,39.75601,-104.9816,Entire home/apt,99,29,184,2022-10-02,2.86,1,331,13,2020-BFN-0007010
19065322,"2 bedroom Cheesman Park, easy parking",133092562,Erik,,Cheesman Park,39.72936,-104.97187,Entire home/apt,101,1,230,2022-12-25,3.41,1,174,38,2019-BFN-0008054
19066519,Modern Cap Hill Furnished Apartment,83333180,Veronique,,Capitol Hill,39.73392,-104.97807,Entire home/apt,46,180,0,,,1,0,0,
19093319,Long term rental in the heart of DU! #1,4657393,Nanci,,University,39.67935,-104.96694,Private room,43,29,35,2022-09-03,0.52,2,365,3,2019-BFN-0011858
21435385,Bright & Beautiful in Sunnyside / Highland,18160608,Anne,,Highland,39.76788,-105.00917,Entire home/apt,90,29,92,2022-12-19,1.48,1,240,8,2019-BFN-0001535
19102625,Executive Townhome with Hot Tub on Lightrail,16476940,Charles,,West Colfax,39.73652,-105.04903,Entire home/apt,299,7,19,2020-04-04,0.28,1,48,0,2022-BFN-0008242
19113386,Bright LoHi Duplex with great downtown views!,26794160,Kelly,,Highland,39.76381,-105.00375,Entire home/apt,125,29,143,2022-11-20,2.15,1,5,1,2020-BFN-0000405
19120931,Charming 1 BD/BA Old Victorian in Platt Park,91389786,Sheri,,Platt Park,39.69381,-104.98085,Private room,80,2,61,2022-11-06,0.91,2,89,20,2017-BFN-0004890
19121239,Charming house in quaint Platt Park Denver,91389786,Sheri,,Platt Park,39.69508,-104.98095,Entire home/apt,107,2,13,2022-10-31,0.20,2,31,5,2017-BFN-0004890
19123588,Sweet Urban Home with a FREE bottle of wine!,63715244,Renee And Ryan,,Highland,39.76254,-105.00457,Entire home/apt,245,29,273,2022-09-12,4.49,1,32,48,2017-BFN-0007314
20742698,Modern Townhome - PT Roommate - Private Rooms (2),20704706,Meg,,West Colfax,39.74458,-105.03207,Private room,263,30,4,2021-10-24,0.06,4,364,0,2021-BFN-0001576
20801760,Creative Loft Living in Curtis Park + RiNo Hood,1151473,Jorgen,,Five Points,39.75493,-104.98409,Entire home/apt,80,29,21,2022-11-06,0.33,2,298,3,
21454930,30+ Day Rental in Capitol Hill,24326234,Christina,,Capitol Hill,39.73705,-104.98176,Entire home/apt,73,30,264,2022-10-30,4.18,4,114,4,30 day listing
20812859,Town Room 2,51530543,Samson,,College View - South Platte,39.67703,-104.9991,Private room,190,29,1,2022-06-15,0.15,3,365,1,
21478468,Bungalow w/ Backyard & Large Kitchen near Tennyson,35661802,Sean,,Berkeley,39.77685,-105.05045,Entire home/apt,300,30,1,2021-04-24,0.05,1,359,0,
20830968,Welcome to the York Street Speakeasy!,22207889,Robert,,Congress Park,39.73616,-104.95839,Entire home/apt,99,2,140,2022-12-18,3.68,1,155,57,2019-BFN-0010067
